id,video_date,score,name
2554,2024,5,Bando Stone and the New World
2555,2014,5,White Women
2556,2015,5,Every Open Eye
2557,2020,5,TOXIC BOOGALOO
2558,2019,5,Immunity
2559,2010,5,The People's Record
2560,2015,5,A Head Full of Dreams
2561,2019,5,Everyday Life
2562,2016,5,Black America Again
2563,2023,5,WON’T HE DO IT
2564,2015,5,"Sometimes I Sit and Think, and Sometimes I Just Sit"
2565,2010,5,Doe Deer
2566,2013,5,Vertikal
2567,2011,5,Zonoscope
2568,2017,5,No Dope on Sundays
2569,2019,5,CZARFACE Meets Ghostface
2570,2019,5,KIRK
2571,2014,5,Everyday Robots
2572,2012,5,America
2573,2015,5,Gliss Riffer
2574,2018,5,Song for Alpha
2575,2020,5,Love + Light
2576,2019,5,Case Study 01
2577,2025,5,Son of Spergy
2578,2010,5,Circle the Wagons
2579,2019,5,Psychodrama
2580,2011,5,Crazy Clown Time
2581,2013,5,Dysnomia
2582,2014,5,while(1<2)
2583,2018,5,Ordinary Corrupt Human Love
2584,2015,5,Kintsugi
2585,2020,5,Zeros
2586,2019,5,Why Hasn’t Everything Already Disappeared?
2587,2015,5,Payola
2588,2016,5,Hypercaffium Spazzinate
2589,2017,5,ken
2590,2025,5,Dan’s Boogie
2591,2023,5,Alchemy
2592,2013,5,The Golden Age
2593,2023,5,Destiny
2594,2021,5,Exodus
2595,2021,5,Planet Her
2596,2012,5,No Idols
2597,2023,5,Love Sick
2598,2020,5,Heaven or Hell
2599,2013,5,Nothing Was the Same
2600,2017,5,More Life
2601,2023,5,For All the Dogs
2602,2019,5,So Far Gone
2603,2023,5,For All the Dogs
2604,2015,5,Undertow
2605,2024,5,Radical Optimism
2606,2019,5,FEET OF CLAY
2607,2023,5,Autumn Variations
2608,2023,5,- [subtract]
2609,2012,5,Piramida
2610,2020,5,Omens
2611,2014,5,Time to Die
2612,2024,5,The Death of Slim Shady (Coup de Grâce)
2613,2020,5,Music to Be Murdered By
2614,2024,5,Harbour Century
2615,2011,5,"Take Care, Take Care, Take Care"
2616,2015,5,The Ecology
2617,2015,5,Fetty Wap
2618,2017,5,Plunge
2619,2025,5,EUSEXUA Afterglow
2620,2023,5,Things Don't Always Go the Way You Plan
2621,2016,5,Skin
2622,2025,5,We Live in a Society
2623,2019,5,Flamagra
2624,2013,5,Holy Fire
2625,2015,5,What Went Down
2626,2024,5,Romance
2627,2021,5,Medicine at Midnight
2628,2014,5,Sonic Highways
2629,2011,5,David Comes to Life
2630,2022,5,I NEVER LIKED YOU
2631,2017,5,Future
2632,2018,5,Future & Juice WRLD Present… WRLD ON DRUGS
2633,2017,5,SUPER SLIMEY
2634,2013,5,Aleph
2635,2022,5,Impera
2636,2013,5,Infestissumam
2637,2014,5,36 Seasons
2638,2022,5,Most Normal
2639,2010,5,Broken Dreams Club
2640,2012,5,World Music
2641,2017,5,“Luciferian Towers”
2642,2017,5,At What Cost
2643,2017,5,Humanz
2644,2010,5,The Fall
2645,2012,5,Visions
2646,2017,5,Mr. Davis
2647,2014,5,Bestiary
2648,2017,5,Something to Tell You
2649,2025,5,I quit
2650,2019,5,Fine Line
2651,2020,5,Petals for Armor
2652,2021,5,FLOWERS for VASES / descansos
2653,2015,5,DEATH MAGIC
2654,2012,5,Wild Water Kingdom
2655,2015,5,Choose Your Weapon
2656,2019,5,PROTO
2657,2015,5,Lantern
2658,2020,5,Inlet
2659,2023,5,Like..?
2660,2021,5,USEE4YOURSELF
2661,2010,5,Raw Power
2662,2020,5,Spirituality and Distortion
2663,2010,5,Interpol
2664,2021,5,The House Is Burning
2665,2023,5,Beautiful and Brutal Yard
2666,2013,5,Born Sinner
2667,2018,5,KOD
2668,2023,5,Jackman.
2669,2022,5,Entering Heaven Alive
2670,2014,5,Lazaretto
2671,2020,5,JACKBOYS
2672,2020,5,"CTV3: Cool Tape, Vol. 3"
2673,2016,5,The Colour in Anything
2674,2011,5,Enough Thunder
2675,2024,5,Bad Cameo
2676,2012,5,Celebration Rock
2677,2020,5,A Written Testimony
2678,2011,5,Watch the Throne
2679,2011,5,Ascension
2680,2018,5,BALLADS 1
2681,2016,5,The Human Condition
2682,2024,5,The Party Never Ends
2683,2018,5,Goodbye & Good Riddance
2684,2011,5,"Audio, Video, Disco."
2685,2016,5,Woman
2686,2015,5,Purpose
2687,2025,5,SWAG
2688,2013,5,The 20/20 Experience
2689,2020,5,TO FEEL ALIVE EP
2690,2013,5,Yeezus
2691,2023,5,KAYTRAMINÉ
2692,2023,5,Blanket
2693,2024,5,INSANO (NITRO MEGA)
2694,2026,5,Play Me
2695,2021,5,Butterfly 3000
2696,2017,5,Sketches of Brunswick East
2697,2024,5,If I Could Sing
2698,2015,5,Late Knight Special
2699,2017,5,Project Baby 2
2700,2012,5,Phantom Antichrist
2701,2021,5,All Over the Place
2702,2021,5,Blue Banisters
2703,2015,5,Honeymoon
2704,2025,5,Life Is Beautiful
2705,2023,5,Bewitched
2706,2025,5,A Matter of Time
2707,2017,5,Semper Femina
2708,2012,5,Old Ideas
2709,2013,5,The Blackest Beautiful
2710,2017,5,TFCF
2711,2017,5,Black Ken
2712,2023,5,Almost Healed
2713,2019,5,EVERYBODY’S EVERYTHING
2714,2016,5,Oblivion Access
2715,2023,5,Pink Tape
2716,2020,5,LUV vs. the World 2
2717,2016,5,Summer Songs 2
2718,2024,5,From Zero
2719,2017,5,Stillness in Wonderland
2720,2023,5,Girl in the Half Pearl
2721,2013,5,Hummingbird
2722,2018,5,Bobby Tarantino II
2723,2018,5,YSIV
2724,2017,5,Everybody
2725,2016,5,Bobby Tarantino
2726,2023,5,College Park
2727,2012,5,"Food & Liquor II: The Great American Rap Album, Pt. 1"
2728,2024,5,All Is Yellow
2729,2022,5,MATA
2730,2010,5,/\/\ /\ Y /\
2731,2023,5,Fantasy
2732,2014,5,Salad Days
2733,2025,5,Guitar
2734,2011,5,Blue Slide Park
2735,2020,5,U-Void Synthesizer
2736,2017,5,Heaven Upside Down
2737,2020,5,Mark Kozelek with Ben Boye and Jim White 2
2738,2010,5,Record Collection
2739,2011,5,The Hunter
2740,2010,5,Sidewalks
2741,2018,5,Championships
2742,2020,5,Suga
2743,2010,5,The Bride Screamed Murder
2744,2023,5,72 Seasons
2745,2015,5,Pale Horses
2746,2014,5,true that
2747,2016,5,The Healing Component
2748,2014,5,No Label II
2749,2015,5,Wildheart
2750,2026,5,POMPEII // UTILITY
2751,2014,5,A Toothpaste Suburb
2752,2015,5,Strangers to Ourselves
2753,2014,5,World Peace Is None of Your Business
2754,2012,5,Ocean Roar
2755,2018,5,Simulation Theory
2756,2015,5,Drones
2757,2011,5,Circuital
2758,2026,5,Light‐Years
2759,2015,5,Tău
2760,2014,5,NehruvianDOOM
2761,2010,5,Le Noise
2762,2021,5,CLOUDS (THE MIXTAPE)
2763,2013,5,Push the Sky Away
2764,2018,5,Queen
2765,2020,5,MOONCHILD
2766,2023,5,Sundial
2767,2013,5,Home
2768,2016,5,Innocence Reaches
2769,2010,5,False Priest
2770,2023,5,Alone in a Crowd
2771,2012,5,Advaitic Songs
2772,2011,5,Heritage
2773,2014,5,Pale Communion
2774,2012,5,We Don’t Even Live Here
2775,2021,5,Who Am I?
2776,2011,5,Tomboy
2777,2025,5,Glory
2778,2014,5,Bestial Burden
2779,2013,5,Bankrupt!
2780,2021,5,The Life of Pi’erre 5
2781,2022,5,Whole Lotta Red
2782,2022,5,Remember That You Will Die
2783,2016,5,Pool
2784,2021,5,Avow
2785,2013,5,Vexovoid
2786,2014,5,Worlds
2787,2019,5,Hollywood’s Bleeding
2788,2018,5,New Material
2789,2021,5,From Me to You
2790,2012,5,Quakers
2791,2023,5,Rocket Power
2792,2011,5,Shaolin vs. Wu-Tang
2793,2019,5,[Rammstein]
2794,2012,5,Wiki93
2795,2015,5,All We Need
2796,2017,5,In Mind
2797,2016,5,The Getaway
2798,2011,5,I’m With You
2799,2019,5,Pony
2800,2023,5,Too Good To Be True
2801,2014,5,Neon Icon
2802,2022,5,Hold the Girl
2803,2020,5,Róisín Machine
2804,2011,5,Cursed
2805,2014,5,Royal Blood
2806,2010,5,Senior
2807,2025,5,Man’s Best Friend
2808,2023,5,Gloria
2809,2011,5,Sam Baker's Album
2810,2014,5,Wonder Where We Land
2811,2012,5,Habits & Contradictions
2812,2016,5,Blank Face LP
2813,2019,5,CrasH Talk
2814,2021,5,DEACON
2815,2014,5,Lese Majesty
2816,2017,5,Quazarz vs. The Jealous Machines
2817,2015,5,Ratchet
2818,2014,5,No More
2819,2010,5,d’Demonstrator
2820,2022,5,Trouble the Water
2821,2017,5,Vicious
2822,2024,5,11th Dimension
2823,2014,5,Recess
2824,2024,5,Little Rope
2825,2019,5,The Center Won’t Hold
2826,2012,5,Reign of Terror
2827,2018,5,Jxmtro
2828,2024,5,Maybe in Nirvana
2829,2021,5,Valentine
2830,2015,5,BUSH
2831,2012,5,Mysterious Phonk: The Chronicles of SpaceGhostPurrp
2832,2020,5,Spilligion
2833,2014,5,Leaving
2834,2013,5,The Raven That Refused to Sing (and Other Stories)
2835,2021,5,"If This Isn’t Nice, I Don’t Know What Is"
2836,2025,5,FULL COLOR ECLIPSE
2837,2019,5,SOUND & FURY
2838,2017,5,Planetarium
2839,2025,5,So Close to What
2840,2022,5,Midnights
2841,2024,5,The Tortured Poets Department
2842,2014,5,Sun Structures
2843,2010,5,Patagonian Rats
2844,2020,5,The Album
2845,2020,5,Notes on a Conditional Form
2846,2020,5,We Will Always Love You
2847,2010,5,The Budos Band III
2848,2018,5,EVERYTHING IS LOVE
2849,2024,5,What’s Wrong With New York?
2850,2010,5,Sea of Cowards
2851,2011,5,Portamento
2852,2012,5,Autotheism
2853,2017,5,Oczy Mlody
2854,2016,5,1992
2855,2012,5,Jesus Piece
2856,2015,5,haha
2857,2025,5,Riviera
2858,2015,5,Ego Death
2859,2020,5,Imploding the Mirage
2860,2011,5,Turtleneck & Chain
2861,2012,5,Given to the Wild
2862,2012,5,Love at the Bottom of the Sea
2863,2019,5,Help Us Stranger
2864,2012,5,Agnus Dei
2865,2012,5,Port of Morrow
2866,2024,5,Cutouts
2867,2013,5,Comedown Machine
2868,2013,5,The Lords of Flatbush
2869,2010,5,Lisbon
2870,2017,5,A Deeper Understanding
2871,2021,5,I Don’t Live Here Anymore
2872,2021,5,Ignorance
2873,2013,5,Kiss Land
2874,2016,5,Starboy
2875,2018,5,"My Dear Melancholy,"
2876,2015,5,Beauty Behind the Madness
2877,2015,5,No Closer to Heaven
2878,2014,5,Between Bodies
2879,2013,5,Floating Coffin
2880,2011,5,Join Us
2881,2016,5,Love Streams
2882,2012,5,Instrumental Tourist
2883,2017,5,"Sincerely, Future Pollution"
2884,2024,5,QUANTUM BABY
2885,2018,5,A Productive Cough
2886,2015,5,Sprinter
2887,2014,5,Blissfucker
2888,2014,5,No Peace
2889,2018,5,LIFE’S A TRIP
2890,2023,5,MANSION MUSIK
2891,2017,5,A Love Letter to You 2
2892,2021,5,Trip at Knight
2893,2018,5,I Can Feel You Creep Into My Private Life
2894,2018,5,Time & Space
2895,2012,5,Confess
2896,2020,5,Heavy Light
2897,2023,5,Bless This Mess
2898,2017,5,The Booty Tape
2899,2020,5,Shadow of Life
2900,2019,5,City as School
2901,2018,5,Sex & Food
2902,2011,5,Unknown Mortal Orchestra
2903,2016,5,There’s Alot Going On
2904,2021,5,Van Weezer
2905,2022,5,SZNZ: Summer
2906,2022,5,SZNZ: Spring
2907,2021,5,Hitler Wears Hermes VII
2908,2022,5,Peace “Fly” God
2909,2019,5,Hitler Wears Hermes 7
2910,2016,5,Life of Pause
2911,2018,5,Godfather II
2912,2011,5,Red Barked Tree
2913,2011,5,Sun and Shade
2914,2011,5,Go Tell Fire to the Mountain
2915,2026,5,Xavier
2916,2013,5,Mosquito
2917,2022,5,Cool It Down
2918,2011,5,Radioactive
2919,2025,5,Evangelic Girl Is a Gun
2920,2018,5,STAY DANGEROUS
2921,2023,5,This Stupid World
2922,2021,5,Slime Language 2
2923,2016,5,I’m Up
2924,2015,5,Barter 6
2925,2023,5,BUSINESS IS BUSINESS
2926,2017,5,Beautiful Thugger Girls
2927,2016,5,Slime Season 3
2928,2018,5,Slime Language
2929,2023,5,Richest Opp
2930,2011,5,Yuck
2931,2024,5,Psykos
2932,2020,5,Starz
2933,2022,5,Stardust
2934,2026,5,With Heaven on Top
2935,2010,5,Face Tat
2936,2013,5,With Love
2937,2021,4,Long Term Effects of SUFFERING
2938,2012,4,Based on a T.R.U. Story
2939,2018,4,DUMMY BOY
2940,2018,4,East Atlanta Love Letter
2941,2017,4,"Cozy Tapes, Vol. 2: Too Cozy"
2942,2018,4,TESTING
2943,2024,4,Soul Burger
2944,2010,4,Crush
2945,2025,4,Addison
2946,2019,4,EMMANUEL
2947,2017,4,Everything Now
2948,2022,4,WE
2949,2015,4,A New Place 2 Drown
2950,2022,4,Love Sux
2951,2012,4,Strange Clouds
2952,2023,4,nadie sabe lo que va a pasar mañana
2953,2014,4,Morning Phase
2954,2019,4,Hyperspace
2955,2017,4,Colors
2956,2019,4,Gallipoli
2957,2021,4,Colors II
2958,2012,4,The Parallax II: Future Sequence
2959,2022,4,Digital Roses Don’t Die
2960,2019,4,K.R.I.T. IZ HERE
2961,2010,4,Album of the Year
2962,2024,4,Bleachers
2963,2011,4,Attention Please
2964,2022,4,W
2965,2013,4,Sempiternal
2966,2022,4,The Family
2967,2010,4,Forgiveness Rock Record
2968,2010,4,Belus
2969,2025,4,AM I THE DRAMA?
2970,2025,4,CAN’T RUSH GREATNESS
2971,2012,4,Finally Rich
2972,2014,4,Kauai
2973,2020,4,3.15.20
2974,2023,4,Higher
2975,2012,4,Kill for Love
2976,2023,4,The Above
2977,2014,4,Ghost Stories
2978,2019,4,Bawskee 2
2979,2012,4,(III)
2980,2016,4,Amnesty (I)
2981,2013,4,Static
2982,2011,4,Cults
2983,2020,4,BLAME IT ON BABY
2984,2020,4,Afterburner
2985,2016,4,Gore
2986,2010,4,Diamond Eyes
2987,2022,4,GOD DID
2988,2021,4,KHALED KHALED
2989,2019,4,Hot Pink
2990,2020,4,What Could Possibly Go Wrong
2991,2023,4,Sunburn
2992,2016,4,Genesis
2993,2024,4,HARDSTONE PSYCHO
2994,2021,4,Life of a DON
2995,2015,4,Surf
2996,2016,4,Views
2997,2018,4,Scorpion
2998,2017,4,÷ [divide]
2999,2020,4,no future
3000,2018,4,Kamikaze
3001,2024,4,Still
3002,2016,4,The Wilderness
3003,2014,4,The Flesh Prevails
3004,2022,4,Chloë and the Next 20th Century
3005,2011,4,Metals
3006,2015,4,Too
3007,2010,4,Total Life Forever
3008,2020,4,A Hero’s Death
3009,2020,4,Sixteen Oceans
3010,2020,4,Pluto × Baby Pluto
3011,2015,4,When It’s Dark Out
3012,2021,4,Escapades
3013,2020,4,Miss Anthropocene
3014,2019,4,Where Polly People Go to Read
3015,2017,4,Harry Styles
3016,2026,4,"Kiss All the Time. Disco, Occasionally."
3017,2015,4,Eat Pray Thug
3018,2023,4,The Worm
3019,2017,4,No Shame
3020,2010,4,Love Remains
3021,2024,4,Y2K!
3022,2013,4,Ready to Die
3023,2018,4,Marauder
3024,2020,4,That’s What They All Say
3025,2017,4,SYRE
3026,2015,4,Skid Row
3027,2020,4,Act II: The Patents of Nobility (The Turn)
3028,2018,4,Redemption
3029,2012,4,Devotion
3030,2026,4,Mutiny After Midnight
3031,2022,4,SMITHEREENS
3032,2013,4,Law and Order
3033,2021,4,Fighting Demons
3034,2021,4,Little Oblivions
3035,2024,4,Everything I Thought It Was
3036,2018,4,Golden Hour
3037,2024,4,Deeper Well
3038,2019,4,Jesus Is King
3039,2020,4,Smile
3040,2022,4,Get Used to It
3041,2025,4,.
3042,2024,4,A LA SALA
3043,2024,4,INSANO
3044,2016,4,"Passion, Pain & Demon Slayin’"
3045,2017,4,The Ooz
3046,2010,4,Come Around Sundown
3047,2010,4,Surfing the Void
3048,2017,4,Painting Pictures
3049,2016,4,The Serenity of Suffering
3050,2020,4,Dissimulation
3051,2023,4,The Great Escape
3052,2022,4,It’s Only Me
3053,2018,4,"Come Over When You’re Sober, Pt. 2"
3054,2019,4,Harverd Dropout
3055,2020,4,Eternal Atake
3056,2016,4,Lil Uzi Vert vs. the World
3057,2015,4,FWA
3058,2020,4,Funeral
3059,2021,4,Michigan Boy Boat
3060,2025,4,MY FACE HURTS FROM SMILING
3061,2021,4,Solar Power
3062,2016,4,AIM
3063,2011,4,"Hurry Up, We’re Dreaming"
3064,2016,4,The Divine Feminine
3065,2012,4,Floral Shoppe
3066,2016,4,Majid Jordan
3067,2011,4,Simple Math
3068,2017,4,Emperor of Sand
3069,2015,4,Bad Neighbor
3070,2016,4,Dystopia
3071,2022,4,11•11•11
3072,2018,4,Culture II
3073,2020,4,weight of the world
3074,2023,4,Endless Summer Vacation
3075,2012,4,Life Is Good
3076,2022,4,Demons Protected by Angels
3077,2020,4,Mouth Dreams
3078,2023,4,Stick Season
3079,2016,4,Rheia
3080,2012,4,The OF Tape Vol. 2
3081,2025,4,choke enough
3082,2015,4,Panda Bear Meets the Grim Reaper
3083,2018,4,The Scars of Man on the Once Nameless Wilderness I and II
3084,2014,4,Sunbathing Animal
3085,2016,4,PARTYNEXTDOOR 3 (P3)
3086,2025,4,$ome $exy $ongs 4 U
3087,2014,4,Keep You
3088,2014,4,Indie Cindy
3089,2025,4,MUSIC
3090,2021,4,Faith
3091,2023,4,Zig
3092,2024,4,F-1 Trillion
3093,2018,4,A Girl Cried Red
3094,2015,4,another eternity
3095,2018,4,QUAVO HUNCHO
3096,2015,4,700 Fill
3097,2014,4,Indigo Child
3098,2022,4,Unlimited Love
3099,2015,4,Freedom
3100,2016,4,Peach Panther
3101,2016,4,ANTI
3102,2025,4,People Watching
3103,2017,4,The Thrill of It All
3104,2023,4,ÁTTA
3105,2013,4,"Night Time, My Time"
3106,2021,4,Spare Ribs
3107,2014,4,.5: The Gray Chapter
3108,2022,4,"The End, So Far"
3109,2017,4,Slowdive
3110,2018,4,From Gas to Solid / You Are My Friend
3111,2014,4,Z
3112,2018,4,The Last Rocket
3113,2017,4,reputation
3114,2025,4,The Life of a Showgirl
3115,2013,4,Something Else
3116,2012,4,Young & Old
3117,2016,4,"I like it when you sleep, for you are so beautiful yet so unaware of it"
3118,2011,4,Burst Apart
3119,2014,4,Turn Blue
3120,2011,4,When Fish Ride Bicycles
3121,2011,4,The King Is Dead
3122,2010,4,Play It Strange
3123,2012,4,Purple Naked Ladies
3124,2011,4,Blood Pressures
3125,2013,4,New Moon
3126,2019,4,In League With Dragons
3127,2013,4,Trouble Will Find Me
3128,2019,4,I Am Easy to Find
3129,2018,4,The Neighbourhood
3130,2014,4,…and Then You Shoot Your Cousin
3131,2012,4,Zeros
3132,2012,4,Coexist
3133,2018,4,Swell
3134,2015,4,Hyperview
3135,2015,4,The Most Lamentable Tragedy
3136,2019,4,Fear Inoculum
3137,2013,4,Anything in Return
3138,2019,4,A Love Letter to You 4
3139,2023,4,A Love Letter To You 5
3140,2021,4,Pegasus: Neon Shark Vs Pegasus
3141,2015,4,Blurryface
3142,2011,4,Goblin
3143,2014,4,ShadyXV
3144,2015,4,The Album About Nothing
3145,2011,4,Ambition
3146,2014,4,All You Can Do
3147,2015,4,V
3148,2020,4,Saint Cloud
3149,2017,4,Pacific Daydream
3150,2019,4,Weezer [black album]
3151,2022,4,SZNZ: Autumn
3152,2011,4,Ritual
3153,2012,4,Acousmatic Sorcery
3154,2026,4,petal rock black
3155,2021,4,Blue Weekend
3156,2010,4,Portal of Sorrow
3157,2018,4,?
3158,2026,4,BULLY
3159,2022,4,2 Alivë
3160,2022,4,Lyfë
3161,2019,4,Sli’merre
3162,2021,4,"Sincerely, Kentrell"
3163,2014,4,Unknown Memory
3164,2016,4,Mind of Mine
3165,2022,4,Zeal and Ardor
3166,2022,3,Ethereal
3167,2023,3,Welcome 2 Collegrove
3168,2017,3,Issa Album
3169,2018,3,Day69
3170,2020,3,TattleTales
3171,2012,3,Lord$ Never Worry
3172,2010,3,Anika
3173,2013,3,AM
3174,2022,3,The Car
3175,2023,3,WEEDKILLER
3176,2012,3,Into the Future
3177,2011,3,"Different Gear, Still Speeding"
3178,2025,3,American Heart
3179,2012,3,The Only Place
3180,2024,3,POST HUMAN: NeX GEn
3181,2022,3,TM
3182,2026,3,ARIRANG
3183,2015,3,The New CALassic
3184,2011,3,Cerebral Ballzy
3185,2013,3,True Romance
3186,2014,3,Built on Glass
3187,2015,3,Everybody Is Going to Heaven
3188,2012,3,The Stoned Immaculate
3189,2016,3,Not to Disappear
3190,2021,3,Infinite Granite
3191,2020,3,Ohms
3192,2026,3,OCTANE
3193,2020,3,Dark Lane Demo Tapes
3194,2021,3,Certified Lover Boy
3195,2019,3,Care Package
3196,2013,3,Edward Sharpe & The Magnetic Zeros
3197,2021,3,Music to Be Murdered By
3198,2023,3,So Much (for) Stardust
3199,2021,3,Life Rolls On
3200,2015,3,Dealer
3201,2024,3,ten days
3202,2024,3,WE STILL DON’T TRUST YOU
3203,2024,3,MIXTAPE PLUTO
3204,2020,3,High Off Life
3205,2021,3,if i could make it go quiet
3206,2024,3,The Secret of Us
3207,2024,3,Saviors
3208,2016,3,Revolution Radio
3209,2023,3,Starcatcher
3210,2019,3,Sea of Worry
3211,2013,3,Knock Madness
3212,2015,3,Pound Syndrome
3213,2024,3,Might Delete Later
3214,2022,3,Come Home the Kids Miss You
3215,2026,3,Monica
3216,2019,3,ERYS
3217,2011,3,Kills
3218,2021,3,Justice
3219,2018,3,Man of the Woods
3220,2023,3,A Great Chaos
3221,2025,3,More Chaos
3222,2020,3,Mordechai
3223,2016,3,Lil B.I.G. Pac
3224,2012,3,Resolution
3225,2012,3,Born to Die
3226,2011,3,Angels Exodus
3227,2025,3,WHAM
3228,2020,3,Virgo World
3229,2025,3,DOPAMINE
3230,2016,3,The Perfect LUV Tape
3231,2017,3,Luv Is Rage 2
3232,2011,3,Tha Carter IV
3233,2020,3,Lil Boat 3
3234,2021,3,Bobby Tarantino III
3235,2014,3,Reality Testing
3236,2011,3,Lasers
3237,2016,3,Junk
3238,2019,3,Here Comes the Cowboy
3239,2023,3,Five Easy Hot Dogs
3240,2015,3,General Admission
3241,2017,3,Gemini
3242,2019,3,Heard It in a Past Life
3243,2012,3,Born Villain
3244,2022,3,"The Sick, the Dying… and the Dead!"
3245,2026,3,Megadeth
3246,2012,3,Numbers
3247,2012,3,Synthetica
3248,2024,3,Manning Fireworks
3249,2012,3,The 2nd Law
3250,2011,3,Era Extraña
3251,2023,3,Pink Friday 2
3252,2022,3,Cowboy Tears
3253,2023,3,MID AIR
3254,2020,3,Im Wald
3255,2014,3,G I R L
3256,2019,3,The Life of Pi’erre 4
3257,2015,3,Living Fields
3258,2010,3,American Ghetto
3259,2023,3,AUSTIN
3260,2022,3,Twelve Carat Toothache
3261,2026,3,THIS MUSIC MAY CONTAIN HOPE.
3262,2014,3,Atlas
3263,2020,3,New Beginnings
3264,2012,3,"God Forgives, I Don’t"
3265,2022,3,Las Ruinas
3266,2022,3,LIVE LIFE FAST
3267,2018,3,ZOO
3268,2014,3,Green Language
3269,2017,3,Quazarz: Born on a Gangster Star
3270,2023,3,Don’t Get Too Close
3271,2012,3,Welcome to: Our House
3272,2010,3,Treats
3273,2024,3,SOPHIE
3274,2019,3,Apollo XXI
3275,2013,3,Miracle Mile
3276,2020,3,Aporia
3277,2024,3,The Tortured Poets Department
3278,2013,3,Heartthrob
3279,2014,3,Love Death Immortality
3280,2026,3,BEFORE I FORGET
3281,2010,3,"Tomorrow, in a Year"
3282,2012,3,ATUM: A Rock Opera in Three Acts
3283,2016,3,Future Present Past
3284,2011,3,House of Balloons
3285,2013,3,Apocalypse
3286,2024,3,COYOTE
3287,2018,3,Memories Don’t Die
3288,2014,3,Days Before Rodeo
3289,2013,3,Owl Pharaoh
3290,2016,3,Birds in the Trap Sing McKnight
3291,2015,3,Eclipse
3292,2015,3,Disharmony
3293,2018,3,Music Inspired by Illumination & Dr. Seuss’ The Grinch
3294,2015,3,Cherry Bomb
3295,2018,3,"GOOD Job, You Found Me"
3296,2015,3,ARDIPITHECUS
3297,2012,3,WZRD
3298,2024,3,LYFESTYLE
3299,2026,3,ADL
3300,2015,3,Love Story
3301,2021,3,Punk
3302,2025,3,UY SCUTI
3303,2025,3,Jonatan
3304,2016,3,Warlord
3305,2024,2,VULTURES 2
3306,2016,2,Always Strive and Prosper
3307,2013,2,Burials
3308,2025,2,Pink Elephant
3309,2019,2,NINE
3310,2013,2,Cupid Deluxe
3311,2011,2,Camp
3312,2021,2,Music of the Spheres
3313,2024,2,LOVE LASTS FOREVER
3314,2021,2,= [equals]
3315,2017,2,Revival
3316,2014,2,... And Star Power
3317,2014,2,Honest
3318,2017,2,Narkopop
3319,2015,2,"And After That, We Didn’t Talk"
3320,2021,2,The Battle at Garden’s Gate
3321,2019,2,Drip or Drown 2
3322,2024,2,One of Wun
3323,2025,2,2005
3324,2025,2,JACKBOYS 2
3325,2018,2,The Sunset Tapes: A Cool Tape Story
3326,2014,2,Enclosure
3327,2012,2,PBX Funicular Intaglio Zone
3328,2026,2,Piss in the Wind
3329,2021,2,star‐crossed
3330,2024,2,143
3331,2013,2,Indicud
3332,2014,2,Ultraviolence
3333,2015,2,Professional Rapper
3334,2024,2,Eternal Atake 2
3335,2025,2,Tha Carter VI
3336,2018,2,Nuthin’ 2 Prove
3337,2017,2,Teenage Emotions
3338,2023,2,s*x m*ney dr*gs
3339,2023,2,BEN
3340,2023,2,Rush!
3341,2021,2,Culture III
3342,2021,2,The Golden Casket
3343,2024,2,BAD ASS F*CKING KID
3344,2014,2,PARTYNEXTDOOR TWO
3345,2011,2,W
3346,2023,2,Sremm 4 Life
3347,2010,2,King Night
3348,2023,2,Take Me Back to Eden
3349,2025,2,Even in Arcadia
3350,2016,2,Silhouette of a Sunkken City
3351,2025,2,Deadbeat
3352,2023,2,First Two Pages of Frankenstein
3353,2021,2,Scaled and Icy
3354,2010,2,Sex Dreams and Denim Jeans
3355,2016,2,Star Wars Headspace
3356,2018,2,SKINS
3357,2017,2,17
3358,2021,2,DOG BOY
3359,2019,1,93Punx
3360,2018,1,Red Light
3361,2015,1,Instant Gratification
3362,2023,1,If Looks Could Kill
3363,2022,1,NO STYLIST
3364,2023,1,a Gift & a Curse
3365,2024,1,The Great Impersonator
3366,2019,1,Confessions of a Dangerous Mind
3367,2022,1,FLAWLESS LIKE ME
3368,2022,1,MAINSTREAM SELLOUT
3369,2019,1,SHE IS COMING
3370,2015,1,Miley Cyrus & Her Dead Petz
3371,2025,1,I’m the Problem
3372,2025,1,FEAR
3373,2025,1,hickey
3374,2020,1,SOUTHSIDE
3375,2018,1,Swaecation
3376,2020,1,Pegasus
3377,2023,1,Resistance & The Blessing
3378,2019,0,The Big Day
3379,2020,0,Father of All Motherfuckers
3380,2022,0,X
3381,2015,0,Speedin’ Bullet 2 Heaven
3382,2011,0,I’m Gay (I’m Happy)
3383,2024,0,genre : sadboy
3384,2014,0,All Love’s Legal
3385,2021,0,Welcome to the Madhouse
3386,2024,-1,u made me a st4r
3387,2019,-1,Neotheater
3388,2021,-1,For Those That Wish to Exist
3389,2023,-1,Life Is But a Dream…
3390,2017,-1,I’m Brain
3391,2020,-1,Sings Elvis
3392,2019,-1,Father of Asahd
3393,2022,-1,"Honestly, Nevermind"
3394,2023,-1,to whoever wants to hear
3395,2019,-1,No.6 Collaborations Project
3396,2020,-1,Everything’s Strange Here
3397,2020,-1,Dreamland
3398,2018,-1,When Legends Rise
3399,2018,-1,Anthem of the Peaceful Army
3400,2022,-1,DS4EVER
3401,2023,-1,the mockingbird & THE CROW
3402,2019,-1,MCID
